Dataset = ATAC_JV_adipose
Using 6 threads to run hyperparameter search
run = hpo
missingCols = ['log.quartile.0%', 'log.quartile.25%', 'log.quartile.50%', 'log.log.quartile.0%', 'log.log.quartile.25%', 'log.log.quartile.50%', 'log.log.quartile.75%']
[I 2020-05-25 00:09:21,382] Finished trial#12 with value: 0.0 with parameters: {'learning_rate': 0.0443895369321658, 'max_depth': 6, 'min_child_weight': 0.30817965525246804, 'reg_alpha': 8.577808269141384, 'reg_lambda': 0.49544211653885883, 'aft_loss_distribution_scale': 42.81086053059084}. Best is trial#8 with value: 0.6268656.
[I 2020-05-25 00:09:21,421] Finished trial#9 with value: 0.6388057999999999 with parameters: {'learning_rate': 0.6470948881119477, 'max_depth': 4, 'min_child_weight': 0.2344624011282631, 'reg_alpha': 0.00010497492405931357, 'reg_lambda': 0.01415312527165285, 'aft_loss_distribution_scale': 9.063498741967727}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,469] Finished trial#11 with value: 0.0 with parameters: {'learning_rate': 0.04935088714815247, 'max_depth': 6, 'min_child_weight': 17.558622573080967, 'reg_alpha': 46.415682273283636, 'reg_lambda': 0.4122035078729247, 'aft_loss_distribution_scale': 63.25272788336401}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,511] Finished trial#13 with value: 0.0 with parameters: {'learning_rate': 0.002176012423145144, 'max_depth': 8, 'min_child_weight': 30.519137756099553, 'reg_alpha': 0.00017813543882882392, 'reg_lambda': 0.00969928559160768, 'aft_loss_distribution_scale': 61.35634643869208}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,569] Finished trial#16 with value: 0.0 with parameters: {'learning_rate': 0.02091611022237004, 'max_depth': 8, 'min_child_weight': 93.98435742544513, 'reg_alpha': 0.0002497785091836097, 'reg_lambda': 0.16882928242870665, 'aft_loss_distribution_scale': 33.1920530495732}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,622] Finished trial#17 with value: 0.0 with parameters: {'learning_rate': 0.01535713296382376, 'max_depth': 10, 'min_child_weight': 7.465154461036429, 'reg_alpha': 0.015348097586661946, 'reg_lambda': 0.011221302570580996, 'aft_loss_distribution_scale': 97.86778049095643}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,678] Finished trial#20 with value: 0.0 with parameters: {'learning_rate': 0.011111790675820405, 'max_depth': 10, 'min_child_weight': 0.18231997033027433, 'reg_alpha': 0.00010495646290871605, 'reg_lambda': 76.29597686726449, 'aft_loss_distribution_scale': 29.40980392022886}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,719] Finished trial#15 with value: 0.5552242 with parameters: {'learning_rate': 0.18384085752494944, 'max_depth': 8, 'min_child_weight': 8.683140587522542, 'reg_alpha': 0.0003221469011316116, 'reg_lambda': 0.4160314635928556, 'aft_loss_distribution_scale': 8.95024887935879}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,774] Finished trial#22 with value: 0.0 with parameters: {'learning_rate': 0.1952029025689126, 'max_depth': 4, 'min_child_weight': 1.5307842723746068, 'reg_alpha': 0.08269697573973561, 'reg_lambda': 0.32292587987462357, 'aft_loss_distribution_scale': 77.90475098430544}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,820] Finished trial#19 with value: 0.0 with parameters: {'learning_rate': 0.00253912606442173, 'max_depth': 10, 'min_child_weight': 41.3497627789535, 'reg_alpha': 0.0001031357690648875, 'reg_lambda': 0.0466136187149078, 'aft_loss_distribution_scale': 1.2668602767965578}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,880] Finished trial#23 with value: 0.0 with parameters: {'learning_rate': 0.002630346866972991, 'max_depth': 10, 'min_child_weight': 7.187633614196043, 'reg_alpha': 0.000852448770727199, 'reg_lambda': 32.298340590441576, 'aft_loss_distribution_scale': 67.85245274847782}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,920] Finished trial#21 with value: 0.0 with parameters: {'learning_rate': 0.03736211144627309, 'max_depth': 10, 'min_child_weight': 0.7380688906205295, 'reg_alpha': 31.81450619771305, 'reg_lambda': 0.03841678836428597, 'aft_loss_distribution_scale': 1.7132451751836857}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:21,971] Finished trial#24 with value: 0.0 with parameters: {'learning_rate': 0.006879575062801011, 'max_depth': 8, 'min_child_weight': 2.062003440230405, 'reg_alpha': 0.0013499841269721629, 'reg_lambda': 18.96640238684015, 'aft_loss_distribution_scale': 1.492791472898212}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,031] Finished trial#25 with value: 0.0 with parameters: {'learning_rate': 0.0011246614995825148, 'max_depth': 4, 'min_child_weight': 15.246644817304382, 'reg_alpha': 0.2448735944062756, 'reg_lambda': 0.0003621525256366942, 'aft_loss_distribution_scale': 12.370843008420128}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,075] Finished trial#27 with value: 0.0 with parameters: {'learning_rate': 0.02944611881894766, 'max_depth': 10, 'min_child_weight': 0.13258059264379513, 'reg_alpha': 0.0026511196278157486, 'reg_lambda': 35.78352270047563, 'aft_loss_distribution_scale': 1.8758533608366776}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,133] Finished trial#29 with value: 0.5582092 with parameters: {'learning_rate': 0.5844112241770132, 'max_depth': 2, 'min_child_weight': 6.242533326220796, 'reg_alpha': 0.0053986973524400165, 'reg_lambda': 0.03524669725860529, 'aft_loss_distribution_scale': 10.479176014752806}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,181] Finished trial#28 with value: 0.0 with parameters: {'learning_rate': 0.06255555002973931, 'max_depth': 10, 'min_child_weight': 4.732622311050055, 'reg_alpha': 0.06426737407961765, 'reg_lambda': 1.7708169770040614, 'aft_loss_distribution_scale': 70.52162602657538}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,238] Finished trial#30 with value: 0.5402984 with parameters: {'learning_rate': 0.974000555495537, 'max_depth': 8, 'min_child_weight': 13.332605294087903, 'reg_alpha': 0.04670700299964303, 'reg_lambda': 0.03745021224425594, 'aft_loss_distribution_scale': 4.444474631743269}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,301] Finished trial#32 with value: 0.5522389999999999 with parameters: {'learning_rate': 0.2766638529524894, 'max_depth': 10, 'min_child_weight': 99.30531169320368, 'reg_alpha': 0.00578593111516953, 'reg_lambda': 1.4935800675446935, 'aft_loss_distribution_scale': 4.621210598099935}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,360] Finished trial#33 with value: 0.5432836 with parameters: {'learning_rate': 0.7297809122604145, 'max_depth': 8, 'min_child_weight': 6.504675263300623, 'reg_alpha': 5.118002273098089, 'reg_lambda': 0.5961225733840352, 'aft_loss_distribution_scale': 4.544022165172207}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,429] Finished trial#34 with value: 0.5283582 with parameters: {'learning_rate': 0.7397801436283146, 'max_depth': 8, 'min_child_weight': 0.328014069607025, 'reg_alpha': 37.64448160302871, 'reg_lambda': 0.0011123011539477658, 'aft_loss_distribution_scale': 1.5090534925612014}. Best is trial#9 with value: 0.6388057999999999.
[I 2020-05-25 00:09:22,475] Finished trial#14 with value: 0.6507464000000001 with parameters: {'learning_rate': 0.2280961348788468, 'max_depth': 4, 'min_child_weight': 0.20148184172426223, 'reg_alpha': 6.495268378584168, 'reg_lambda': 5.620563566928993, 'aft_loss_distribution_scale': 1.3159799456270398}. Best is trial#14 with value: 0.6507464000000001.
[I 2020-05-25 00:09:22,533] Finished trial#36 with value: 0.0 with parameters: {'learning_rate': 0.053806389449430884, 'max_depth': 2, 'min_child_weight': 16.72346483382771, 'reg_alpha': 0.0019038452577693902, 'reg_lambda': 18.377835266418735, 'aft_loss_distribution_scale': 4.124299178991933}. Best is trial#14 with value: 0.6507464000000001.
[I 2020-05-25 00:09:22,586] Finished trial#35 with value: 0.0 with parameters: {'learning_rate': 0.023287440348762175, 'max_depth': 10, 'min_child_weight': 0.28565945154826833, 'reg_alpha': 9.12585372556476, 'reg_lambda': 42.27149752906154, 'aft_loss_distribution_scale': 2.4888173256395065}. Best is trial#14 with value: 0.6507464000000001.
[I 2020-05-25 00:09:22,627] Finished trial#5 with value: 0.6865672 with parameters: {'learning_rate': 0.06875981495644502, 'max_depth': 4, 'min_child_weight': 0.5794902375692043, 'reg_alpha': 0.00019145746192453862, 'reg_lambda': 0.23409773755813001, 'aft_loss_distribution_scale': 2.1565005334704557}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,672] Finished trial#37 with value: 0.0 with parameters: {'learning_rate': 0.028692642960598178, 'max_depth': 10, 'min_child_weight': 3.3031750527938013, 'reg_alpha': 0.028095645729257906, 'reg_lambda': 0.010475758203930543, 'aft_loss_distribution_scale': 11.240647145278786}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,713] Finished trial#26 with value: 0.632836 with parameters: {'learning_rate': 0.16327986585762222, 'max_depth': 4, 'min_child_weight': 1.9671723200506313, 'reg_alpha': 0.04896252522173991, 'reg_lambda': 0.414733357606338, 'aft_loss_distribution_scale': 5.398211868180141}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,776] Finished trial#31 with value: 0.6000002 with parameters: {'learning_rate': 0.07590640654874903, 'max_depth': 2, 'min_child_weight': 0.2925453118891621, 'reg_alpha': 0.02476118557975396, 'reg_lambda': 0.0048416900107990605, 'aft_loss_distribution_scale': 11.865449241442278}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,816] Finished trial#41 with value: 0.0 with parameters: {'learning_rate': 0.03160128691425731, 'max_depth': 6, 'min_child_weight': 1.6992250671747822, 'reg_alpha': 0.22348556747942785, 'reg_lambda': 0.6746832354068356, 'aft_loss_distribution_scale': 2.1435873713099673}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,868] Finished trial#38 with value: 0.5522389999999999 with parameters: {'learning_rate': 0.4366496701162391, 'max_depth': 8, 'min_child_weight': 7.584023034004499, 'reg_alpha': 0.02059190846979504, 'reg_lambda': 0.009460310694607723, 'aft_loss_distribution_scale': 4.95350213469122}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,922] Finished trial#40 with value: 0.0 with parameters: {'learning_rate': 0.003539919411113604, 'max_depth': 10, 'min_child_weight': 0.21399024650103407, 'reg_alpha': 0.7237377685748239, 'reg_lambda': 4.0121235073023245, 'aft_loss_distribution_scale': 2.5598127861099287}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:22,969] Finished trial#44 with value: 0.0 with parameters: {'learning_rate': 0.9899758028918363, 'max_depth': 4, 'min_child_weight': 6.010842873247009, 'reg_alpha': 2.5333112035289718, 'reg_lambda': 2.8596252823516446, 'aft_loss_distribution_scale': 74.81036127547706}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,029] Finished trial#46 with value: 0.0 with parameters: {'learning_rate': 0.008401747601826997, 'max_depth': 6, 'min_child_weight': 4.867705966439589, 'reg_alpha': 0.6608129766613514, 'reg_lambda': 0.4322379856463972, 'aft_loss_distribution_scale': 37.26874765373383}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,092] Finished trial#39 with value: 0.6059702 with parameters: {'learning_rate': 0.26717797622977024, 'max_depth': 2, 'min_child_weight': 1.2470430624182332, 'reg_alpha': 0.00036156222940227724, 'reg_lambda': 0.0009350976492115405, 'aft_loss_distribution_scale': 7.069968977484855}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,161] Finished trial#47 with value: 0.558209 with parameters: {'learning_rate': 0.2972906536340873, 'max_depth': 10, 'min_child_weight': 3.0063697920910726, 'reg_alpha': 0.05506486145652289, 'reg_lambda': 8.941022356342012, 'aft_loss_distribution_scale': 5.885132389487207}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,219] Finished trial#49 with value: 0.0 with parameters: {'learning_rate': 0.025618669383707167, 'max_depth': 10, 'min_child_weight': 55.19886383922307, 'reg_alpha': 5.303704481124694, 'reg_lambda': 0.002791019376600352, 'aft_loss_distribution_scale': 27.872532717793057}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,263] Finished trial#43 with value: 0.561194 with parameters: {'learning_rate': 0.1695502435997307, 'max_depth': 10, 'min_child_weight': 60.30933250730168, 'reg_alpha': 0.04553078762457288, 'reg_lambda': 2.5231042328746107, 'aft_loss_distribution_scale': 17.03967358750333}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,332] Finished trial#48 with value: 0.6358210000000001 with parameters: {'learning_rate': 0.7111752059171724, 'max_depth': 4, 'min_child_weight': 0.11128268179690015, 'reg_alpha': 0.0019072406722039957, 'reg_lambda': 0.0011097146536673725, 'aft_loss_distribution_scale': 11.128984901043136}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,367] Finished trial#50 with value: 0.0 with parameters: {'learning_rate': 0.0021488276541803764, 'max_depth': 10, 'min_child_weight': 0.7034877460359229, 'reg_alpha': 0.04045822848175921, 'reg_lambda': 0.05422425170701395, 'aft_loss_distribution_scale': 10.348850296862736}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,412] Finished trial#45 with value: 0.5462688 with parameters: {'learning_rate': 0.05307360941863356, 'max_depth': 2, 'min_child_weight': 0.9120301985325417, 'reg_alpha': 0.46023557136361565, 'reg_lambda': 0.007202537493452657, 'aft_loss_distribution_scale': 18.05208122313127}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,479] Finished trial#42 with value: 0.5462688000000001 with parameters: {'learning_rate': 0.036253102678441604, 'max_depth': 2, 'min_child_weight': 13.253243626188507, 'reg_alpha': 3.8332498271417688, 'reg_lambda': 0.010978636030280313, 'aft_loss_distribution_scale': 2.5364823084379893}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,519] Finished trial#51 with value: 0.0 with parameters: {'learning_rate': 0.0010929607590861251, 'max_depth': 2, 'min_child_weight': 0.4169431925834462, 'reg_alpha': 0.01641916310677551, 'reg_lambda': 0.00035378084643199566, 'aft_loss_distribution_scale': 6.304611252745344}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,560] Finished trial#53 with value: 0.0 with parameters: {'learning_rate': 0.0017216746568076207, 'max_depth': 10, 'min_child_weight': 1.6321675079374571, 'reg_alpha': 20.977014540475597, 'reg_lambda': 0.016030656516376758, 'aft_loss_distribution_scale': 7.000118165905876}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,607] Finished trial#52 with value: 0.0 with parameters: {'learning_rate': 0.00128171076377558, 'max_depth': 2, 'min_child_weight': 41.927417158279084, 'reg_alpha': 0.002026319148598503, 'reg_lambda': 0.04509791149503807, 'aft_loss_distribution_scale': 2.1010124059809256}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,655] Finished trial#54 with value: 0.0 with parameters: {'learning_rate': 0.011253740764448641, 'max_depth': 2, 'min_child_weight': 5.796976612984499, 'reg_alpha': 22.293848345696517, 'reg_lambda': 0.6154916170095905, 'aft_loss_distribution_scale': 1.8014717397559574}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,709] Finished trial#56 with value: 0.0 with parameters: {'learning_rate': 0.7402585209471189, 'max_depth': 6, 'min_child_weight': 0.4734806744539081, 'reg_alpha': 12.869320199572043, 'reg_lambda': 0.0001568045230991356, 'aft_loss_distribution_scale': 23.47348817475643}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,760] Finished trial#55 with value: 0.0 with parameters: {'learning_rate': 0.00261671203130782, 'max_depth': 4, 'min_child_weight': 5.681272813231539, 'reg_alpha': 53.81097644185092, 'reg_lambda': 1.5895642062197508, 'aft_loss_distribution_scale': 4.3828234568855295}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,802] Finished trial#57 with value: 0.0 with parameters: {'learning_rate': 0.014242817968947477, 'max_depth': 8, 'min_child_weight': 0.478889572655521, 'reg_alpha': 1.41930237400232, 'reg_lambda': 0.056633657155077184, 'aft_loss_distribution_scale': 2.5530303841578115}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,858] Finished trial#62 with value: 0.0 with parameters: {'learning_rate': 0.15601747381355963, 'max_depth': 2, 'min_child_weight': 14.277192123404994, 'reg_alpha': 0.0006511119178409429, 'reg_lambda': 95.24418732054045, 'aft_loss_distribution_scale': 19.62868845322425}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,915] Finished trial#61 with value: 0.0 with parameters: {'learning_rate': 0.2697231460862503, 'max_depth': 10, 'min_child_weight': 1.326540013643674, 'reg_alpha': 2.7711429959178995, 'reg_lambda': 0.9616050177780441, 'aft_loss_distribution_scale': 80.61927363326751}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:23,963] Finished trial#63 with value: 0.0 with parameters: {'learning_rate': 0.010221000222595335, 'max_depth': 4, 'min_child_weight': 8.708238851994452, 'reg_alpha': 0.07284433050916589, 'reg_lambda': 0.003682453627938349, 'aft_loss_distribution_scale': 5.0064832558785595}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:24,029] Finished trial#64 with value: 0.555224 with parameters: {'learning_rate': 0.22286451178051678, 'max_depth': 2, 'min_child_weight': 66.8369449574745, 'reg_alpha': 0.04399873157817905, 'reg_lambda': 0.0008776138256237947, 'aft_loss_distribution_scale': 84.5141487002921}. Best is trial#5 with value: 0.6865672.
[I 2020-05-25 00:09:24,085] Finished trial#58 with value: 0.7044775999999999 with parameters: {'learning_rate': 0.4922211832903679, 'max_depth': 2, 'min_child_weight': 0.718154888427055, 'reg_alpha': 0.043687117789345795, 'reg_lambda': 2.17091262839341, 'aft_loss_distribution_scale': 2.0570048650501263}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,147] Finished trial#67 with value: 0.0 with parameters: {'learning_rate': 0.005037846438249109, 'max_depth': 4, 'min_child_weight': 4.707420476185747, 'reg_alpha': 0.015858241692021387, 'reg_lambda': 3.481265291752305, 'aft_loss_distribution_scale': 1.7694686685881515}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,206] Finished trial#68 with value: 0.0 with parameters: {'learning_rate': 0.0010407691731170977, 'max_depth': 10, 'min_child_weight': 0.3252670743978045, 'reg_alpha': 1.1918682386151305, 'reg_lambda': 0.008934150294846616, 'aft_loss_distribution_scale': 7.372185008457404}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,264] Finished trial#69 with value: 0.0 with parameters: {'learning_rate': 0.023777359062577406, 'max_depth': 8, 'min_child_weight': 0.1762504287036089, 'reg_alpha': 0.15646133001917273, 'reg_lambda': 0.0004322975271968487, 'aft_loss_distribution_scale': 6.747385217839211}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,320] Finished trial#70 with value: 0.0 with parameters: {'learning_rate': 0.013777847826359954, 'max_depth': 2, 'min_child_weight': 0.2366555619071829, 'reg_alpha': 30.327401172821403, 'reg_lambda': 12.550704298969857, 'aft_loss_distribution_scale': 22.24508541257691}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,371] Finished trial#60 with value: 0.552239 with parameters: {'learning_rate': 0.057227638115681774, 'max_depth': 4, 'min_child_weight': 52.40174395892711, 'reg_alpha': 27.939989284255024, 'reg_lambda': 1.261649702222862, 'aft_loss_distribution_scale': 1.1093893701626771}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,409] Finished trial#66 with value: 0.5582092 with parameters: {'learning_rate': 0.09625569268528186, 'max_depth': 10, 'min_child_weight': 1.5888750032787307, 'reg_alpha': 0.03999325852195282, 'reg_lambda': 1.6153851374585309, 'aft_loss_distribution_scale': 12.437384348467488}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,475] Finished trial#71 with value: 0.0 with parameters: {'learning_rate': 0.010467820962450016, 'max_depth': 4, 'min_child_weight': 1.0493127807753824, 'reg_alpha': 0.4473680180520419, 'reg_lambda': 26.137517782080224, 'aft_loss_distribution_scale': 61.9109952999793}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,612] Finished trial#59 with value: 0.0 with parameters: {'learning_rate': 0.007040249170452917, 'max_depth': 6, 'min_child_weight': 0.6433854278741863, 'reg_alpha': 0.0004387691022751044, 'reg_lambda': 0.00021875168906183083, 'aft_loss_distribution_scale': 1.2594469271597557}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,671] Finished trial#75 with value: 0.0 with parameters: {'learning_rate': 0.012260125518718771, 'max_depth': 4, 'min_child_weight': 0.24684586738615827, 'reg_alpha': 0.001147914234679998, 'reg_lambda': 0.0991427678556302, 'aft_loss_distribution_scale': 4.814833093345966}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,725] Finished trial#76 with value: 0.0 with parameters: {'learning_rate': 0.36203505445140155, 'max_depth': 2, 'min_child_weight': 0.5113475794598044, 'reg_alpha': 97.69015386063437, 'reg_lambda': 0.094072318851302, 'aft_loss_distribution_scale': 13.244744765077204}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,783] Finished trial#77 with value: 0.0 with parameters: {'learning_rate': 0.004330712283599102, 'max_depth': 4, 'min_child_weight': 72.57649620140823, 'reg_alpha': 40.298048023316476, 'reg_lambda': 6.275496614323868, 'aft_loss_distribution_scale': 4.259127043375267}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,821] Finished trial#73 with value: 0.6507464 with parameters: {'learning_rate': 0.23873709607551205, 'max_depth': 6, 'min_child_weight': 1.4249364705401424, 'reg_alpha': 2.474150628790015, 'reg_lambda': 2.803449151728336, 'aft_loss_distribution_scale': 2.8116327972700557}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,876] Finished trial#79 with value: 0.0 with parameters: {'learning_rate': 0.061565365764993385, 'max_depth': 8, 'min_child_weight': 86.6185143989369, 'reg_alpha': 0.20466121829025502, 'reg_lambda': 1.3431527321107015, 'aft_loss_distribution_scale': 34.294723049560574}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:24,947] Finished trial#78 with value: 0.0 with parameters: {'learning_rate': 0.03869068366489401, 'max_depth': 10, 'min_child_weight': 31.67972471165267, 'reg_alpha': 77.07182149593376, 'reg_lambda': 0.00883898630423089, 'aft_loss_distribution_scale': 1.2077024636291958}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:25,013] Finished trial#80 with value: 0.5432835999999999 with parameters: {'learning_rate': 0.17672231020075643, 'max_depth': 6, 'min_child_weight': 6.695576925595334, 'reg_alpha': 0.00028845369233947154, 'reg_lambda': 0.8807885436321305, 'aft_loss_distribution_scale': 3.4965233545817234}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:25,072] Finished trial#82 with value: 0.0 with parameters: {'learning_rate': 0.02359599420999405, 'max_depth': 8, 'min_child_weight': 91.32379870674217, 'reg_alpha': 24.277232204451554, 'reg_lambda': 4.390852940127728, 'aft_loss_distribution_scale': 3.7103875263813864}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:25,111] Finished trial#81 with value: 0.0 with parameters: {'learning_rate': 0.02763715065897692, 'max_depth': 8, 'min_child_weight': 84.21648571652905, 'reg_alpha': 0.001317600470421794, 'reg_lambda': 0.0007138181022235825, 'aft_loss_distribution_scale': 5.37657131224216}. Best is trial#58 with value: 0.7044775999999999.
[I 2020-05-25 00:09:25,180] Finished trial#84 with value: 0.0 with parameters: {'learning_rate': 0.0023001825020040204, 'max_depth': 10, 'min_child_weight': 2.0352917939848423, 'reg_alpha': 1.3470567524568533, 'reg_lambda': 10.49787482689531, 'aft_loss_distribution_scale': 18.431527001402166}. Best is trial#58 with value: 0.7044775999999999.
